,year,sex,suicides_no,population,suicides/100k pop,HDI for year,gdp_per_capita,generation,gdp_for_year
20539,2010,0,372,3137470,11.86,0.0,22994,4,1094499338703.0
20540,2010,0,34,2793259,1.22,0.0,22994,3,1094499338703.0
20541,2010,1,27,3054724,0.88,0.0,22994,3,1094499338703.0
20542,2011,1,1276,688365,185.37,0.0,25157,5,1202463682634.0
20543,2011,1,3393,4177826,81.21,0.0,25157,0,1202463682634.0
20544,2011,0,894,1360809,65.7,0.0,25157,5,1202463682634.0
20545,2011,1,4255,8696946,48.93,0.0,25157,2,1202463682634.0
20546,2011,1,1384,3868804,35.77,0.0,25157,4,1202463682634.0
20547,2011,0,1178,4598818,25.62,0.0,25157,0,1202463682634.0
20548,2011,0,901,3682791,24.47,0.0,25157,4,1202463682634.0
20549,2011,0,1694,8426582,20.1,0.0,25157,2,1202463682634.0
20550,2011,1,528,3543608,14.9,0.0,25157,4,1202463682634.0
20551,2011,0,347,3161440,10.98,0.0,25157,4,1202463682634.0
20552,2011,1,30,2914466,1.03,0.0,25157,3,1202463682634.0
20553,2011,0,26,2677562,0.97,0.0,25157,3,1202463682634.0
20554,2012,1,1137,745816,152.45,0.0,25464,5,1222807284485.0
20555,2012,1,3039,4379584,69.39,0.0,25464,0,1222807284485.0
20556,2012,0,887,1444622,61.4,0.0,25464,5,1222807284485.0
20557,2012,1,3732,8693747,42.93,0.0,25464,2,1222807284485.0
20558,2012,1,1210,3795994,31.88,0.0,25464,4,1222807284485.0
20559,2012,0,1060,4778393,22.18,0.0,25464,0,1222807284485.0
20560,2012,0,733,3604570,20.34,0.0,25464,4,1222807284485.0
20561,2012,0,1539,8431939,18.25,0.0,25464,2,1222807284485.0
20562,2012,1,475,3573502,13.29,0.0,25464,4,1222807284485.0
20563,2012,0,299,3188031,9.38,0.0,25464,4,1222807284485.0
20564,2012,1,28,2802575,1.0,0.0,25464,3,1222807284485.0
20565,2012,0,20,2582212,0.77,0.0,25464,3,1222807284485.0
20566,2013,1,1191,806960,147.59,0.0,27060,5,1305604981272.0
20567,2013,1,3136,4595358,68.24,0.0,27060,0,1305604981272.0
20568,2013,0,816,1531049,53.3,0.0,27060,5,1305604981272.0
20569,2013,1,4112,8662051,47.47,0.0,27060,2,1305604981272.0
20570,2013,1,1126,3731895,30.17,0.0,27060,4,1305604981272.0
20571,2013,0,1004,4970200,20.2,0.0,27060,0,1305604981272.0
20572,2013,0,698,3536920,19.73,0.0,27060,4,1305604981272.0
20573,2013,0,1550,8407766,18.44,0.0,27060,2,1305604981272.0
20574,2013,1,473,3589652,13.18,0.0,27060,4,1305604981272.0
20575,2013,0,283,3205797,8.83,0.0,27060,4,1305604981272.0
20576,2013,1,21,2708467,0.78,0.0,27060,3,1305604981272.0
20577,2013,0,16,2502109,0.64,0.0,27060,3,1305604981272.0
20578,2014,1,1090,875829,124.45,0.0,29120,5,1411333926201.0
20579,2014,1,2952,4819912,61.25,0.0,29120,0,1411333926201.0
20580,2014,1,4085,8631486,47.33,0.0,29120,2,1411333926201.0
20581,2014,0,721,1627234,44.31,0.0,29120,5,1411333926201.0
20582,2014,1,1133,3662939,30.93,0.0,29120,4,1411333926201.0
20583,2014,0,643,3460437,18.58,0.0,29120,4,1411333926201.0
20584,2014,0,961,5173521,18.58,0.0,29120,0,1411333926201.0
20585,2014,0,1506,8376722,17.98,0.0,29120,2,1411333926201.0
20586,2014,1,453,3588494,12.62,0.0,29120,4,1411333926201.0
20587,2014,0,257,3209671,8.01,0.0,29120,4,1411333926201.0
20588,2014,1,22,2615352,0.84,0.0,29120,3,1411333926201.0
20589,2014,0,11,2424320,0.45,0.0,29120,3,1411333926201.0
20590,2015,1,1329,944284,140.74,0.0,28410,5,1382764027114.0
20591,2015,1,3123,5071921,61.57,0.0,28410,0,1382764027114.0
20592,2015,0,750,1721418,43.57,0.0,28410,5,1382764027114.0
20593,2015,1,3678,8593620,42.8,0.0,28410,2,1382764027114.0
20594,2015,1,988,3573299,27.65,0.0,28410,4,1382764027114.0
20595,2015,0,990,5412589,18.29,0.0,28410,0,1382764027114.0
20596,2015,0,572,3353452,17.06,0.0,28410,4,1382764027114.0
20597,2015,0,1372,8337331,16.46,0.0,28410,2,1382764027114.0
20598,2015,1,421,3580725,11.76,0.0,28410,4,1382764027114.0
20599,2015,0,256,3211732,7.97,0.0,28410,4,1382764027114.0
20600,2015,1,17,2523952,0.67,0.0,28410,3,1382764027114.0
20601,2015,0,14,2347429,0.6,0.0,28410,3,1382764027114.0
20602,1989,1,138,374100,36.89,0.0,1973,1,42105263158.0
20603,1989,1,734,2847600,25.78,0.0,1973,5,42105263158.0
20604,1989,1,470,1824900,25.75,0.0,1973,1,42105263158.0
20605,1989,1,333,1643900,20.26,0.0,1973,0,42105263158.0
20606,1989,0,69,555000,12.43,0.0,1973,1,42105263158.0
20607,1989,1,197,1907000,10.33,0.0,1973,2,42105263158.0
20608,1989,0,189,2162500,8.74,0.0,1973,1,42105263158.0
20609,1989,0,237,2891300,8.2,0.0,1973,5,42105263158.0
20610,1989,0,67,1587400,4.22,0.0,1973,0,42105263158.0
20611,1989,0,75,1830400,4.1,0.0,1973,2,42105263158.0
20612,1989,1,14,1902500,0.74,0.0,1973,2,42105263158.0
20613,1989,0,6,1817900,0.33,0.0,1973,2,42105263158.0
20614,1990,1,97,377600,25.69,0.703,1822,1,38995454545.0
20615,1990,1,413,1854500,22.27,0.703,1822,1,38995454545.0
20616,1990,1,607,2875600,21.11,0.703,1822,5,38995454545.0
20617,1990,1,210,1581200,13.28,0.703,1822,0,38995454545.0
20618,1990,0,64,566300,11.3,0.703,1822,1,38995454545.0
20619,1990,1,177,1966300,9.0,0.703,1822,2,38995454545.0
20620,1990,0,196,2188100,8.96,0.703,1822,1,38995454545.0
20621,1990,0,167,2919600,5.72,0.703,1822,5,38995454545.0
20622,1990,0,57,1521500,3.75,0.703,1822,0,38995454545.0
20623,1990,0,69,1887200,3.66,0.703,1822,2,38995454545.0
20624,1990,1,19,1873200,1.01,0.703,1822,2,38995454545.0
20625,1990,0,3,1790800,0.17,0.703,1822,2,38995454545.0
20626,1991,1,110,366900,29.98,0.0,1351,1,28998684211.0
20627,1991,1,487,1899700,25.64,0.0,1351,5,28998684211.0
20628,1991,1,645,2894400,22.28,0.0,1351,0,28998684211.0
20629,1991,1,229,1523400,15.03,0.0,1351,0,28998684211.0
20630,1991,0,65,559700,11.61,0.0,1351,1,28998684211.0
20631,1991,0,183,2236300,8.18,0.0,1351,5,28998684211.0
20632,1991,1,152,2028200,7.49,0.0,1351,2,28998684211.0
20633,1991,0,161,2938000,5.48,0.0,1351,0,28998684211.0
20634,1991,0,60,1462900,4.1,0.0,1351,0,28998684211.0
20635,1991,0,52,1946600,2.67,0.0,1351,2,28998684211.0
20636,1991,1,15,1841200,0.81,0.0,1351,4,28998684211.0
20637,1991,0,2,1760700,0.11,0.0,1351,4,28998684211.0
20638,1992,1,130,348100,37.35,0.0,1183,1,25121666667.0
20639,1992,1,610,1942300,31.41,0.0,1183,5,25121666667.0
20640,1992,1,807,2861100,28.21,0.0,1183,0,25121666667.0
20641,1992,1,282,1411700,19.98,0.0,1183,0,25121666667.0
20642,1992,0,69,553400,12.47,0.0,1183,1,25121666667.0
20643,1992,1,235,2033700,11.56,0.0,1183,2,25121666667.0
20644,1992,0,189,2295000,8.24,0.0,1183,5,25121666667.0
20645,1992,0,188,2906600,6.47,0.0,1183,0,25121666667.0
20646,1992,0,58,1374900,4.22,0.0,1183,0,25121666667.0
20647,1992,0,65,1959800,3.32,0.0,1183,2,25121666667.0
20648,1992,1,13,1806200,0.72,0.0,1183,4,25121666667.0
20649,1992,0,4,1734300,0.23,0.0,1183,4,25121666667.0
20650,1993,1,943,2869900,32.86,0.0,1237,0,26362894737.0
20651,1993,1,101,318400,31.72,0.0,1237,1,26362894737.0
20652,1993,1,607,1993400,30.45,0.0,1237,5,26362894737.0
20653,1993,1,326,1508500,21.61,0.0,1237,0,26362894737.0
20654,1993,0,62,516800,12.0,0.0,1237,1,26362894737.0
20655,1993,1,197,1960800,10.05,0.0,1237,2,26362894737.0
20656,1993,0,217,2366500,9.17,0.0,1237,5,26362894737.0
20657,1993,0,194,2917900,6.65,0.0,1237,0,26362894737.0
20658,1993,0,51,1468500,3.47,0.0,1237,0,26362894737.0
20659,1993,0,57,1886900,3.02,0.0,1237,2,26362894737.0
20660,1993,1,17,1786000,0.95,0.0,1237,4,26362894737.0
20661,1993,0,2,1714000,0.12,0.0,1237,4,26362894737.0
20662,1994,1,125,307900,40.6,0.0,1406,1,30074440483.0
20663,1994,1,993,2872400,34.57,0.0,1406,0,30074440483.0
20664,1994,1,608,2025500,30.02,0.0,1406,5,30074440483.0
20665,1994,1,329,1562300,21.06,0.0,1406,0,30074440483.0
20666,1994,1,222,1936600,11.46,0.0,1406,2,30074440483.0
20667,1994,0,55,508000,10.83,0.0,1406,1,30074440483.0
20668,1994,0,221,2412500,9.16,0.0,1406,5,30074440483.0
20669,1994,0,190,2920000,6.51,0.0,1406,0,30074440483.0
20670,1994,0,61,1518200,4.02,0.0,1406,0,30074440483.0
20671,1994,0,57,1864500,3.06,0.0,1406,2,30074440483.0
20672,1994,1,21,1764000,1.19,0.0,1406,4,30074440483.0
20673,1994,0,5,1694100,0.3,0.0,1406,4,30074440483.0
20674,1995,1,1021,2865200,35.63,0.69,1756,0,37662075750.0
20675,1995,1,99,313200,31.61,0.69,1756,1,37662075750.0
20676,1995,1,579,2038700,28.4,0.69,1756,5,37662075750.0
20677,1995,1,323,1605100,20.12,0.69,1756,2,37662075750.0
20678,1995,1,223,1929800,11.56,0.69,1756,2,37662075750.0
20679,1995,0,193,2432500,7.93,0.69,1756,5,37662075750.0
20680,1995,0,35,523500,6.69,0.69,1756,1,37662075750.0
20681,1995,0,191,2913000,6.56,0.69,1756,0,37662075750.0
20682,1995,0,65,1560400,4.17,0.69,1756,2,37662075750.0
20683,1995,0,49,1855500,2.64,0.69,1756,2,37662075750.0
20684,1995,1,11,1741700,0.63,0.69,1756,4,37662075750.0
20685,1995,0,4,1672700,0.24,0.69,1756,4,37662075750.0
20686,1996,1,1059,2874300,36.84,0.0,1738,0,37182938696.0
20687,1996,1,110,314000,35.03,0.0,1738,1,37182938696.0
20688,1996,1,615,2023700,30.39,0.0,1738,5,37182938696.0
20689,1996,1,302,1629200,18.54,0.0,1738,2,37182938696.0
20690,1996,1,234,1940800,12.06,0.0,1738,2,37182938696.0
20691,1996,0,196,2421700,8.09,0.0,1738,5,37182938696.0
20692,1996,0,39,531400,7.34,0.0,1738,1,37182938696.0
20693,1996,0,177,2926100,6.05,0.0,1738,0,37182938696.0
20694,1996,0,42,1590500,2.64,0.0,1738,2,37182938696.0
20695,1996,0,37,1856200,1.99,0.0,1738,2,37182938696.0
20696,1996,1,15,1677700,0.89,0.0,1738,4,37182938696.0
20697,1996,0,2,1611700,0.12,0.0,1738,4,37182938696.0
20698,1997,1,1052,2869400,36.66,0.0,1677,0,35838588170.0
20699,1997,1,109,326700,33.36,0.0,1677,1,35838588170.0
20700,1997,1,622,2007400,30.99,0.0,1677,5,35838588170.0
20701,1997,1,369,1659700,22.23,0.0,1677,2,35838588170.0
20702,1997,1,207,1942100,10.66,0.0,1677,2,35838588170.0
20703,1997,0,46,554700,8.29,0.0,1677,1,35838588170.0
20704,1997,0,173,2409000,7.18,0.0,1677,5,35838588170.0
20705,1997,0,172,2924900,5.88,0.0,1677,0,35838588170.0
20706,1997,0,48,1850300,2.59,0.0,1677,2,35838588170.0
20707,1997,0,41,1625900,2.52,0.0,1677,2,35838588170.0
20708,1997,1,16,1631600,0.98,0.0,1677,4,35838588170.0
20709,1997,0,4,1567300,0.26,0.0,1677,4,35838588170.0
20710,1998,1,1082,2866500,37.75,0.0,1967,0,41976002704.0
20711,1998,1,125,339700,36.8,0.0,1967,1,41976002704.0
20712,1998,1,616,1982600,31.07,0.0,1967,5,41976002704.0
20713,1998,1,332,1706100,19.46,0.0,1967,2,41976002704.0
20714,1998,1,176,1918800,9.17,0.0,1967,2,41976002704.0
20715,1998,0,168,2387500,7.04,0.0,1967,5,41976002704.0
20716,1998,0,39,576700,6.76,0.0,1967,1,41976002704.0
20717,1998,0,175,2927600,5.98,0.0,1967,0,41976002704.0
20718,1998,0,52,1665800,3.12,0.0,1967,2,41976002704.0
20719,1998,0,54,1831300,2.95,0.0,1967,2,41976002704.0
20720,1998,1,19,1600400,1.19,0.0,1967,4,41976002704.0
20721,1998,0,0,1535400,0.0,0.0,1967,4,41976002704.0
20722,1999,1,125,355100,35.2,0.0,1698,1,36183003978.0
20723,1999,1,945,2862700,33.01,0.0,1698,0,36183003978.0
20724,1999,1,613,1960600,31.27,0.0,1698,5,36183003978.0
20725,1999,1,322,1770400,18.19,0.0,1698,2,36183003978.0
20726,1999,1,195,1880500,10.37,0.0,1698,2,36183003978.0
20727,1999,0,53,597400,8.87,0.0,1698,1,36183003978.0
20728,1999,0,183,2369700,7.72,0.0,1698,5,36183003978.0
20729,1999,0,163,2925700,5.57,0.0,1698,0,36183003978.0
20730,1999,0,51,1720700,2.96,0.0,1698,2,36183003978.0
20731,1999,0,47,1800200,2.61,0.0,1698,2,36183003978.0
20732,1999,1,35,1566000,2.23,0.0,1698,4,36183003978.0
20733,1999,0,4,1501800,0.27,0.0,1698,4,36183003978.0
20734,2000,1,978,2865300,34.13,0.706,1758,0,37438527800.0
20735,2000,1,658,1934900,34.01,0.706,1758,5,37438527800.0
20736,2000,1,114,375100,30.39,0.706,1758,1,37438527800.0
20737,2000,1,364,1851600,19.66,0.706,1758,2,37438527800.0
20738,2000,0,65,623400,10.43,0.706,1758,1,37438527800.0
20739,2000,1,188,1846000,10.18,0.706,1758,2,37438527800.0
20740,2000,0,171,2347300,7.28,0.706,1758,5,37438527800.0
20741,2000,0,179,2929500,6.11,0.706,1758,0,37438527800.0
20742,2000,0,58,1792700,3.24,0.706,1758,2,37438527800.0
20743,2000,0,32,1771300,1.81,0.706,1758,2,37438527800.0
20744,2000,1,23,1508100,1.53,0.706,1758,4,37438527800.0
20745,2000,0,6,1445200,0.42,0.706,1758,4,37438527800.0
20746,2001,1,1043,2857051,36.51,0.0,1914,0,40716836998.0
20747,2001,1,113,396468,28.5,0.0,1914,5,40716836998.0
20748,2001,1,540,1915525,28.19,0.0,1914,5,40716836998.0
20749,2001,1,371,1931865,19.2,0.0,1914,2,40716836998.0
20750,2001,1,185,1809255,10.23,0.0,1914,4,40716836998.0
20751,2001,0,54,653462,8.26,0.0,1914,5,40716836998.0
20752,2001,0,178,2329886,7.64,0.0,1914,5,40716836998.0
20753,2001,0,138,2921486,4.72,0.0,1914,0,40716836998.0
20754,2001,0,36,1868696,1.93,0.0,1914,2,40716836998.0
20755,2001,1,26,1456471,1.79,0.0,1914,4,40716836998.0
20756,2001,0,31,1739076,1.78,0.0,1914,4,40716836998.0
20757,2001,0,5,1393646,0.36,0.0,1914,4,40716836998.0
20758,2002,1,1138,2808780,40.52,0.0,2231,0,46174557556.0
20759,2002,1,142,404282,35.12,0.0,2231,5,46174557556.0
20760,2002,1,651,1878420,34.66,0.0,2231,5,46174557556.0
20761,2002,1,375,1876794,19.98,0.0,2231,2,46174557556.0
20762,2002,1,198,1739618,11.38,0.0,2231,4,46174557556.0
20763,2002,0,59,669890,8.81,0.0,2231,5,46174557556.0
20764,2002,0,187,2292484,8.16,0.0,2231,5,46174557556.0
20765,2002,0,175,2875101,6.09,0.0,2231,0,46174557556.0
20766,2002,0,58,1810431,3.2,0.0,2231,2,46174557556.0
20767,2002,1,35,1372601,2.55,0.0,2231,4,46174557556.0
20768,2002,0,38,1659695,2.29,0.0,2231,4,46174557556.0
20769,2002,0,11,1312484,0.84,0.0,2231,4,46174557556.0
20770,2003,1,1069,2925320,36.54,0.0,2898,0,59867801205.0
20771,2003,1,662,1863111,35.53,0.0,2898,5,59867801205.0
20772,2003,1,127,421121,30.16,0.0,2898,5,59867801205.0
20773,2003,1,349,1803090,19.36,0.0,2898,2,59867801205.0
20774,2003,1,157,1733591,9.06,0.0,2898,4,59867801205.0
20775,2003,0,55,692956,7.94,0.0,2898,5,59867801205.0
20776,2003,0,176,2280751,7.72,0.0,2898,5,59867801205.0
20777,2003,0,188,2993019,6.28,0.0,2898,0,59867801205.0
20778,2003,0,45,1654756,2.72,0.0,2898,4,59867801205.0
20779,2003,0,36,1733161,2.08,0.0,2898,2,59867801205.0
20780,2003,1,22,1307126,1.68,0.0,2898,4,59867801205.0
20781,2003,0,8,1248839,0.64,0.0,2898,4,59867801205.0
20782,2004,1,646,1874080,34.47,0.0,3698,5,76216441462.0
20783,2004,1,999,2968149,33.66,0.0,3698,0,76216441462.0
20784,2004,1,127,436622,29.09,0.0,3698,5,76216441462.0
20785,2004,1,311,1778966,17.48,0.0,3698,2,76216441462.0
20786,2004,1,166,1719930,9.65,0.0,3698,4,76216441462.0
20787,2004,0,55,715640,7.69,0.0,3698,5,76216441462.0
20788,2004,0,174,2298125,7.57,0.0,3698,5,76216441462.0
20789,2004,0,130,3030172,4.29,0.0,3698,0,76216441462.0
20790,2004,0,49,1706579,2.87,0.0,3698,2,76216441462.0
20791,2004,1,27,1247536,2.16,0.0,3698,4,76216441462.0
20792,2004,0,33,1644876,2.01,0.0,3698,4,76216441462.0
20793,2004,0,3,1190092,0.25,0.0,3698,4,76216441462.0
20794,2005,1,597,1891105,31.57,0.751,4847,5,99697566668.0
20795,2005,1,943,2989109,31.55,0.751,4847,0,99697566668.0
20796,2005,1,135,453633,29.76,0.751,4847,5,99697566668.0
20797,2005,1,289,1771497,16.31,0.751,4847,2,99697566668.0
20798,2005,0,71,740695,9.59,0.751,4847,5,99697566668.0
20799,2005,1,153,1708513,8.96,0.751,4847,4,99697566668.0
20800,2005,0,187,2321086,8.06,0.751,4847,5,99697566668.0
20801,2005,0,146,3045324,4.79,0.751,4847,0,99697566668.0
20802,2005,0,34,1693275,2.01,0.751,4847,2,99697566668.0
20803,2005,0,28,1636907,1.71,0.751,4847,4,99697566668.0
20804,2005,1,16,1187823,1.35,0.751,4847,4,99697566668.0
20805,2005,0,4,1130993,0.35,0.751,4847,4,99697566668.0
20806,2006,1,643,1905129,33.75,0.0,6018,5,123533036668.0
20807,2006,1,996,3001835,33.18,0.0,6018,0,123533036668.0
20808,2006,1,136,468341,29.04,0.0,6018,5,123533036668.0
20809,2006,1,296,1774300,16.68,0.0,6018,2,123533036668.0
20810,2006,1,151,1661481,9.09,0.0,6018,4,123533036668.0
20811,2006,0,63,764708,8.24,0.0,6018,5,123533036668.0
20812,2006,0,188,2337396,8.04,0.0,6018,5,123533036668.0
20813,2006,0,160,3052218,5.24,0.0,6018,0,123533036668.0
20814,2006,0,36,1693804,2.13,0.0,6018,2,123533036668.0
20815,2006,0,33,1591081,2.07,0.0,6018,4,123533036668.0
20816,2006,1,18,1165992,1.54,0.0,6018,4,123533036668.0
20817,2006,0,1,1110276,0.09,0.0,6018,4,123533036668.0
20818,2007,1,596,1916195,31.1,0.0,8593,5,175933642292.0
20819,2007,1,138,485821,28.41,0.0,8593,5,175933642292.0
20820,2007,1,851,3011852,28.26,0.0,8593,0,175933642292.0
20821,2007,1,250,1769266,14.13,0.0,8593,2,175933642292.0
20822,2007,0,67,791656,8.46,0.0,8593,5,175933642292.0
20823,2007,1,136,1626508,8.36,0.0,8593,4,175933642292.0
20824,2007,0,144,2350957,6.13,0.0,8593,5,175933642292.0
20825,2007,0,159,3054484,5.21,0.0,8593,0,175933642292.0
20826,2007,0,45,1686938,2.67,0.0,8593,2,175933642292.0
20827,2007,0,24,1555447,1.54,0.0,8593,4,175933642292.0
20828,2007,1,13,1141212,1.14,0.0,8593,3,175933642292.0
20829,2007,0,7,1084690,0.65,0.0,8593,3,175933642292.0
20830,2008,1,604,1933448,31.24,0.0,10454,5,213605065703.0
20831,2008,1,156,500584,31.16,0.0,10454,5,213605065703.0
20832,2008,1,840,3015279,27.86,0.0,10454,0,213605065703.0
20833,2008,1,235,1758439,13.36,0.0,10454,2,213605065703.0
20834,2008,1,174,1594080,10.92,0.0,10454,4,213605065703.0
20835,2008,0,63,815912,7.72,0.0,10454,5,213605065703.0
20836,2008,0,175,2371605,7.38,0.0,10454,5,213605065703.0
20837,2008,0,133,3048866,4.36,0.0,10454,0,213605065703.0
20838,2008,0,38,1674401,2.27,0.0,10454,2,213605065703.0
20839,2008,0,30,1526352,1.97,0.0,10454,4,213605065703.0
20840,2008,1,17,1125707,1.51,0.0,10454,3,213605065703.0
20841,2008,0,7,1069130,0.65,0.0,10454,3,213605065703.0
20842,2009,1,646,1946544,33.19,0.0,8465,5,172611845342.0
20843,2009,1,159,512470,31.03,0.0,8465,5,172611845342.0
20844,2009,1,940,3031317,31.01,0.0,8465,0,172611845342.0
20845,2009,1,275,1744278,15.77,0.0,8465,2,172611845342.0
20846,2009,1,163,1556450,10.47,0.0,8465,4,172611845342.0
20847,2009,0,53,838699,6.32,0.0,8465,5,172611845342.0
20848,2009,0,124,2388417,5.19,0.0,8465,5,172611845342.0
20849,2009,0,131,3055180,4.29,0.0,8465,0,172611845342.0
20850,2009,0,39,1491923,2.61,0.0,8465,4,172611845342.0
20851,2009,0,32,1658906,1.93,0.0,8465,2,172611845342.0
20852,2009,1,14,1111827,1.26,0.0,8465,3,172611845342.0
20853,2009,0,10,1054871,0.95,0.0,8465,3,172611845342.0
20854,2010,1,704,1977886,35.59,0.785,8190,5,166658327827.0
20855,2010,1,995,3038553,32.75,0.785,8190,2,166658327827.0
20856,2010,1,154,523244,29.43,0.785,8190,5,166658327827.0
20857,2010,1,263,1734890,15.16,0.785,8190,2,166658327827.0
20858,2010,1,177,1495092,11.84,0.785,8190,4,166658327827.0
20859,2010,0,177,2425485,7.3,0.785,8190,5,166658327827.0
20860,2010,0,59,861006,6.85,0.785,8190,5,166658327827.0
20861,2010,0,147,3050480,4.82,0.785,8190,2,166658327827.0
20862,2010,0,38,1433832,2.65,0.785,8190,4,166658327827.0
20863,2010,0,36,1649535,2.18,0.785,8190,2,166658327827.0
20864,2010,1,11,1107850,0.99,0.785,8190,3,166658327827.0
20865,2010,0,5,1050796,0.48,0.785,8190,3,166658327827.0
20866,2011,1,668,2000334,33.39,0.786,9086,0,184367381749.0
20867,2011,1,896,3050462,29.37,0.786,9086,2,184367381749.0
20868,2011,1,143,534670,26.75,0.786,9086,5,184367381749.0
20869,2011,1,233,1719127,13.55,0.786,9086,4,184367381749.0
20870,2011,1,186,1438023,12.93,0.786,9086,4,184367381749.0
20871,2011,0,62,884450,7.01,0.786,9086,5,184367381749.0
20872,2011,0,152,2450665,6.2,0.786,9086,0,184367381749.0
20873,2011,0,117,3048485,3.84,0.786,9086,2,184367381749.0
20874,2011,0,30,1379354,2.17,0.786,9086,4,184367381749.0
20875,2011,0,30,1635487,1.83,0.786,9086,4,184367381749.0
20876,2011,1,16,1104004,1.45,0.786,9086,3,184367381749.0
20877,2011,0,3,1046640,0.29,0.786,9086,3,184367381749.0
20878,2012,1,667,2037178,32.74,0.788,9015,0,171664638717.0
20879,2012,1,903,2880956,31.34,0.788,9015,2,171664638717.0
20880,2012,1,152,549396,27.67,0.788,9015,5,171664638717.0
20881,2012,1,253,1438391,17.59,0.788,9015,4,171664638717.0
20882,2012,1,156,1240383,12.58,0.788,9015,4,171664638717.0
20883,2012,0,135,2465486,5.48,0.788,9015,0,171664638717.0
20884,2012,0,42,927366,4.53,0.788,9015,5,171664638717.0
20885,2012,0,112,2816257,3.98,0.788,9015,2,171664638717.0
20886,2012,0,32,1373925,2.33,0.788,9015,4,171664638717.0
20887,2012,0,27,1168598,2.31,0.788,9015,4,171664638717.0
20888,2012,1,11,1100497,1.0,0.788,9015,3,171664638717.0
20889,2012,0,5,1043161,0.48,0.788,9015,3,171664638717.0
20890,2013,1,676,2052427,32.94,0.791,10080,0,191549024911.0
20891,2013,1,830,2902422,28.6,0.791,10080,2,191549024911.0
20892,2013,1,158,561583,28.13,0.791,10080,5,191549024911.0
20893,2013,1,237,1438227,16.48,0.791,10080,4,191549024911.0
20894,2013,1,134,1198610,11.18,0.791,10080,4,191549024911.0
20895,2013,0,53,952420,5.56,0.791,10080,5,191549024911.0
20896,2013,0,135,2471792,5.46,0.791,10080,0,191549024911.0
20897,2013,0,119,2811283,4.23,0.791,10080,2,191549024911.0
20898,2013,0,29,1355015,2.14,0.791,10080,4,191549024911.0
20899,2013,0,22,1124343,1.96,0.791,10080,4,191549024911.0
20900,2013,1,8,1096591,0.73,0.791,10080,3,191549024911.0
20901,2013,0,6,1038632,0.58,0.791,10080,3,191549024911.0
20902,2014,1,644,2061013,31.25,0.793,10526,0,199493490983.0
20903,2014,1,172,572374,30.05,0.793,10526,5,199493490983.0
20904,2014,1,705,2917749,24.16,0.793,10526,2,199493490983.0
20905,2014,1,230,1430960,16.07,0.793,10526,4,199493490983.0
20906,2014,1,125,1158355,10.79,0.793,10526,4,199493490983.0
20907,2014,0,58,976072,5.94,0.793,10526,5,199493490983.0
20908,2014,0,138,2470673,5.59,0.793,10526,0,199493490983.0
20909,2014,0,91,2812215,3.24,0.793,10526,2,199493490983.0
20910,2014,0,18,1335635,1.35,0.793,10526,4,199493490983.0
20911,2014,0,14,1087344,1.29,0.793,10526,4,199493490983.0
20912,2014,1,11,1094389,1.01,0.793,10526,3,199493490983.0
20913,2014,0,3,1035456,0.29,0.793,10526,3,199493490983.0
